State Code,District Code,Sub District Code,Level,Area Name
6.0,81.0,400.0,SUB-DISTRICT,Siwani
6.0,81.0,401.0,SUB-DISTRICT,Loharu
6.0,81.0,402.0,SUB-DISTRICT,Dadri
6.0,81.0,403.0,SUB-DISTRICT,Badhra
6.0,82.0,0.0,DISTRICT,Rohtak
6.0,82.0,404.0,SUB-DISTRICT,Maham
6.0,82.0,405.0,SUB-DISTRICT,Rohtak
6.0,82.0,406.0,SUB-DISTRICT,Sampla
6.0,83.0,0.0,DISTRICT,Jhajjar
6.0,83.0,407.0,SUB-DISTRICT,Beri
6.0,83.0,408.0,SUB-DISTRICT,Bahadurgarh
6.0,83.0,409.0,SUB-DISTRICT,Jhajjar
6.0,83.0,410.0,SUB-DISTRICT,Matenhail
6.0,84.0,0.0,DISTRICT,Mahendragarh
6.0,84.0,411.0,SUB-DISTRICT,Mahendragarh
6.0,84.0,412.0,SUB-DISTRICT,Narnaul
6.0,85.0,0.0,DISTRICT,Rewari
6.0,85.0,413.0,SUB-DISTRICT,Kosli
6.0,85.0,414.0,SUB-DISTRICT,Rewari
6.0,85.0,415.0,SUB-DISTRICT,Bawal
6.0,86.0,0.0,DISTRICT,Gurgaon
6.0,86.0,416.0,SUB-DISTRICT,Pataudi
6.0,86.0,417.0,SUB-DISTRICT,Gurgaon
6.0,86.0,418.0,SUB-DISTRICT,Farrukhnagar
6.0,86.0,419.0,SUB-DISTRICT,Manesar
6.0,86.0,420.0,SUB-DISTRICT,Sohna
6.0,87.0,0.0,DISTRICT,Mewat 
6.0,87.0,421.0,SUB-DISTRICT,Taoru
6.0,87.0,422.0,SUB-DISTRICT,Nuh
6.0,87.0,423.0,SUB-DISTRICT,Ferozepur Jhirka
6.0,87.0,424.0,SUB-DISTRICT,Punahana
6.0,88.0,0.0,DISTRICT,Faridabad
6.0,88.0,425.0,SUB-DISTRICT,Faridabad
6.0,88.0,426.0,SUB-DISTRICT,Ballabgarh
6.0,89.0,0.0,DISTRICT,Palwal 
6.0,89.0,427.0,SUB-DISTRICT,Palwal
6.0,89.0,428.0,SUB-DISTRICT,Hathin
6.0,89.0,429.0,SUB-DISTRICT,Hodal
7.0,0.0,0.0,STATE,NCT OF DELHI
7.0,90.0,0.0,DISTRICT,North West
7.0,90.0,430.0,SUB-DISTRICT,Narela
7.0,90.0,431.0,SUB-DISTRICT,Saraswati Vihar
7.0,90.0,432.0,SUB-DISTRICT,Model Town
7.0,91.0,0.0,DISTRICT,North
7.0,91.0,433.0,SUB-DISTRICT,Civil Lines
7.0,91.0,434.0,SUB-DISTRICT,Sadar Bazar
7.0,91.0,435.0,SUB-DISTRICT,Kotwali
7.0,92.0,0.0,DISTRICT,North East
7.0,92.0,436.0,SUB-DISTRICT,Seelam Pur
7.0,92.0,437.0,SUB-DISTRICT,Shahdara
7.0,92.0,438.0,SUB-DISTRICT,Seema Puri
7.0,93.0,0.0,DISTRICT,East
7.0,93.0,439.0,SUB-DISTRICT,Gandhi Nagar
7.0,93.0,440.0,SUB-DISTRICT,Vivek Vihar
7.0,93.0,441.0,SUB-DISTRICT,Preet Vihar
7.0,94.0,0.0,DISTRICT,New Delhi
7.0,94.0,442.0,SUB-DISTRICT,Connaught Place
7.0,94.0,443.0,SUB-DISTRICT,Chanakya Puri
7.0,94.0,444.0,SUB-DISTRICT,Parliament Street
7.0,95.0,0.0,DISTRICT,Central
7.0,95.0,445.0,SUB-DISTRICT,Darya Ganj
7.0,95.0,446.0,SUB-DISTRICT,Pahar Ganj
7.0,95.0,447.0,SUB-DISTRICT,Karol Bagh
7.0,96.0,0.0,DISTRICT,West
7.0,96.0,448.0,SUB-DISTRICT,Patel Nagar
7.0,96.0,449.0,SUB-DISTRICT,Rajouri Garden
7.0,96.0,450.0,SUB-DISTRICT,Punjabi Bagh
7.0,97.0,0.0,DISTRICT,South West
7.0,97.0,451.0,SUB-DISTRICT,Najafgarh
7.0,97.0,452.0,SUB-DISTRICT,Delhi Cantonment
7.0,97.0,453.0,SUB-DISTRICT,Vasant Vihar
7.0,98.0,0.0,DISTRICT,South
7.0,98.0,454.0,SUB-DISTRICT,Hauz Khas
7.0,98.0,455.0,SUB-DISTRICT,Defence Colony
7.0,98.0,456.0,SUB-DISTRICT,Kalkaji
8.0,0.0,0.0,STATE,RAJASTHAN
8.0,99.0,0.0,DISTRICT,Ganganagar 
8.0,99.0,457.0,SUB-DISTRICT,Karanpur
8.0,99.0,458.0,SUB-DISTRICT,Ganganagar
8.0,99.0,459.0,SUB-DISTRICT,Sadulshahar
8.0,99.0,460.0,SUB-DISTRICT,Padampur
8.0,99.0,461.0,SUB-DISTRICT,Raisinghnagar
8.0,99.0,462.0,SUB-DISTRICT,Anupgarh
8.0,99.0,463.0,SUB-DISTRICT,Gharsana
8.0,99.0,464.0,SUB-DISTRICT,Vijainagar
8.0,99.0,465.0,SUB-DISTRICT,Suratgarh
8.0,100.0,0.0,DISTRICT,Hanumangarh
8.0,100.0,466.0,SUB-DISTRICT,Sangaria
8.0,100.0,467.0,SUB-DISTRICT,Tibi
8.0,100.0,468.0,SUB-DISTRICT,Hanumangarh
8.0,100.0,469.0,SUB-DISTRICT,Pilibanga
8.0,100.0,470.0,SUB-DISTRICT,Rawatsar
8.0,100.0,471.0,SUB-DISTRICT,Nohar
8.0,100.0,472.0,SUB-DISTRICT,Bhadra
8.0,101.0,0.0,DISTRICT,Bikaner
8.0,101.0,473.0,SUB-DISTRICT,Bikaner
8.0,101.0,474.0,SUB-DISTRICT,Poogal
8.0,101.0,475.0,SUB-DISTRICT,Lunkaransar
8.0,101.0,476.0,SUB-DISTRICT,Kolayat
8.0,101.0,477.0,SUB-DISTRICT,Nokha
8.0,101.0,478.0,SUB-DISTRICT,Khajuwala
8.0,101.0,479.0,SUB-DISTRICT,Chhatargarh
8.0,101.0,480.0,SUB-DISTRICT,Sridungargarh
8.0,102.0,0.0,DISTRICT,Churu
8.0,102.0,481.0,SUB-DISTRICT,Taranagar
8.0,102.0,482.0,SUB-DISTRICT,Rajgarh
8.0,102.0,483.0,SUB-DISTRICT,Sardarshahar
8.0,102.0,484.0,SUB-DISTRICT,Churu
8.0,102.0,485.0,SUB-DISTRICT,Ratangarh
8.0,102.0,486.0,SUB-DISTRICT,Sujangarh
8.0,103.0,0.0,DISTRICT,Jhunjhunun
8.0,103.0,487.0,SUB-DISTRICT,Jhunjhunun
8.0,103.0,488.0,SUB-DISTRICT,Chirawa
8.0,103.0,489.0,SUB-DISTRICT,Buhana
8.0,103.0,490.0,SUB-DISTRICT,Khetri
8.0,103.0,491.0,SUB-DISTRICT,Nawalgarh
8.0,103.0,492.0,SUB-DISTRICT,Udaipurwati
8.0,104.0,0.0,DISTRICT,Alwar
8.0,104.0,493.0,SUB-DISTRICT,Behror
8.0,104.0,494.0,SUB-DISTRICT,Mandawar
8.0,104.0,495.0,SUB-DISTRICT,Kotkasim
8.0,104.0,496.0,SUB-DISTRICT,Tijara
8.0,104.0,497.0,SUB-DISTRICT,Kishangarh Bas
8.0,104.0,498.0,SUB-DISTRICT,Ramgarh
8.0,104.0,499.0,SUB-DISTRICT,Alwar
8.0,104.0,500.0,SUB-DISTRICT,Bansur
8.0,104.0,501.0,SUB-DISTRICT,Thanagazi
8.0,104.0,502.0,SUB-DISTRICT,Rajgarh
8.0,104.0,503.0,SUB-DISTRICT,Lachhmangarh
8.0,104.0,504.0,SUB-DISTRICT,Kathumar
8.0,105.0,0.0,DISTRICT,Bharatpur
8.0,105.0,505.0,SUB-DISTRICT,Pahari
8.0,105.0,506.0,SUB-DISTRICT,Kaman
8.0,105.0,507.0,SUB-DISTRICT,Nagar
8.0,105.0,508.0,SUB-DISTRICT,Deeg
8.0,105.0,509.0,SUB-DISTRICT,Nadbai
8.0,105.0,510.0,SUB-DISTRICT,Kumher
8.0,105.0,511.0,SUB-DISTRICT,Bharatpur
8.0,105.0,512.0,SUB-DISTRICT,Weir
8.0,105.0,513.0,SUB-DISTRICT,Bayana
8.0,105.0,514.0,SUB-DISTRICT,Rupbas
8.0,106.0,0.0,DISTRICT,Dhaulpur
8.0,106.0,515.0,SUB-DISTRICT,Baseri
8.0,106.0,516.0,SUB-DISTRICT,Bari
8.0,106.0,517.0,SUB-DISTRICT,Sepau
8.0,106.0,518.0,SUB-DISTRICT,Dhaulpur
8.0,106.0,519.0,SUB-DISTRICT,Rajakhera
8.0,107.0,0.0,DISTRICT,Karauli
8.0,107.0,520.0,SUB-DISTRICT,Todabhim
8.0,107.0,521.0,SUB-DISTRICT,Nadoti
8.0,107.0,522.0,SUB-DISTRICT,Hindaun
8.0,107.0,523.0,SUB-DISTRICT,Karauli
8.0,107.0,524.0,SUB-DISTRICT,Mandrail
8.0,107.0,525.0,SUB-DISTRICT,Sapotra
8.0,108.0,0.0,DISTRICT,Sawai Madhopur
8.0,108.0,526.0,SUB-DISTRICT,Gangapur
8.0,108.0,527.0,SUB-DISTRICT,Bamanwas
8.0,108.0,528.0,SUB-DISTRICT,Malarna Doongar
8.0,108.0,529.0,SUB-DISTRICT,Bonli
8.0,108.0,530.0,SUB-DISTRICT,Chauth Ka Barwara
8.0,108.0,531.0,SUB-DISTRICT,Sawai Madhopur
8.0,108.0,532.0,SUB-DISTRICT,Khandar
8.0,109.0,0.0,DISTRICT,Dausa
8.0,109.0,533.0,SUB-DISTRICT,Baswa
8.0,109.0,534.0,SUB-DISTRICT,Mahwa
8.0,109.0,535.0,SUB-DISTRICT,Sikrai
8.0,109.0,536.0,SUB-DISTRICT,Dausa
8.0,109.0,537.0,SUB-DISTRICT,Lalsot
8.0,110.0,0.0,DISTRICT,Jaipur
8.0,110.0,538.0,SUB-DISTRICT,Kotputli
8.0,110.0,539.0,SUB-DISTRICT,Viratnagar
8.0,110.0,540.0,SUB-DISTRICT,Shahpura
8.0,110.0,541.0,SUB-DISTRICT,Chomu
8.0,110.0,542.0,SUB-DISTRICT,Phulera (Hq.Sambhar)
8.0,110.0,543.0,SUB-DISTRICT,Mauzamabad
8.0,110.0,544.0,SUB-DISTRICT,Phagi
8.0,110.0,545.0,SUB-DISTRICT,Sanganer
8.0,110.0,546.0,SUB-DISTRICT,Jaipur
8.0,110.0,547.0,SUB-DISTRICT,Amber
8.0,110.0,548.0,SUB-DISTRICT,Jamwa Ramgarh
8.0,110.0,549.0,SUB-DISTRICT,Bassi
8.0,110.0,550.0,SUB-DISTRICT,Chaksu
8.0,111.0,0.0,DISTRICT,Sikar
8.0,111.0,551.0,SUB-DISTRICT,Fatehpur
8.0,111.0,552.0,SUB-DISTRICT,Lachhmangarh
8.0,111.0,553.0,SUB-DISTRICT,Sikar
8.0,111.0,554.0,SUB-DISTRICT,Danta Ramgarh
8.0,111.0,555.0,SUB-DISTRICT,Sri Madhopur
8.0,111.0,556.0,SUB-DISTRICT,Neem-Ka-Thana
8.0,112.0,0.0,DISTRICT,Nagaur
8.0,112.0,557.0,SUB-DISTRICT,Ladnu
8.0,112.0,558.0,SUB-DISTRICT,Didwana
8.0,112.0,559.0,SUB-DISTRICT,Jayal
8.0,112.0,560.0,SUB-DISTRICT,Nagaur
8.0,112.0,561.0,SUB-DISTRICT,Kheenvsar
8.0,112.0,562.0,SUB-DISTRICT,Merta
8.0,112.0,563.0,SUB-DISTRICT,Degana
8.0,112.0,564.0,SUB-DISTRICT,Parbatsar
8.0,112.0,565.0,SUB-DISTRICT,Makrana
8.0,112.0,566.0,SUB-DISTRICT,Nawa
8.0,113.0,0.0,DISTRICT,Jodhpur
8.0,113.0,567.0,SUB-DISTRICT,Phalodi
8.0,113.0,568.0,SUB-DISTRICT,Osian
8.0,113.0,569.0,SUB-DISTRICT,Bhopalgarh
8.0,113.0,570.0,SUB-DISTRICT,Jodhpur
8.0,113.0,571.0,SUB-DISTRICT,Shergarh
8.0,113.0,572.0,SUB-DISTRICT,Luni
8.0,113.0,573.0,SUB-DISTRICT,Bilara
8.0,114.0,0.0,DISTRICT,Jaisalmer
8.0,114.0,574.0,SUB-DISTRICT,Jaisalmer
8.0,114.0,575.0,SUB-DISTRICT,Pokaran
8.0,114.0,576.0,SUB-DISTRICT,Fatehgarh
8.0,115.0,0.0,DISTRICT,Barmer
8.0,115.0,577.0,SUB-DISTRICT,Sheo
8.0,115.0,578.0,SUB-DISTRICT,Baytoo
8.0,115.0,579.0,SUB-DISTRICT,Pachpadra
8.0,115.0,580.0,SUB-DISTRICT,Siwana
8.0,115.0,581.0,SUB-DISTRICT,Gudha Malani
8.0,115.0,582.0,SUB-DISTRICT,Barmer
8.0,115.0,583.0,SUB-DISTRICT,Ramsar
8.0,115.0,584.0,SUB-DISTRICT,Chohtan
8.0,116.0,0.0,DISTRICT,Jalor
8.0,116.0,585.0,SUB-DISTRICT,Sayla
8.0,116.0,586.0,SUB-DISTRICT,Ahore
8.0,116.0,587.0,SUB-DISTRICT,Jalor
8.0,116.0,588.0,SUB-DISTRICT,Bhinmal
8.0,116.0,589.0,SUB-DISTRICT,Bagora
8.0,116.0,590.0,SUB-DISTRICT,Sanchore
8.0,116.0,591.0,SUB-DISTRICT,Raniwara
8.0,117.0,0.0,DISTRICT,Sirohi
8.0,117.0,592.0,SUB-DISTRICT,Sheoganj
8.0,117.0,593.0,SUB-DISTRICT,Sirohi
8.0,117.0,594.0,SUB-DISTRICT,Pindwara
8.0,117.0,595.0,SUB-DISTRICT,Abu Road
8.0,117.0,596.0,SUB-DISTRICT,Reodar
8.0,118.0,0.0,DISTRICT,Pali
8.0,118.0,597.0,SUB-DISTRICT,Jaitaran
8.0,118.0,598.0,SUB-DISTRICT,Raipur
8.0,118.0,599.0,SUB-DISTRICT,Sojat
8.0,118.0,600.0,SUB-DISTRICT,Rohat
8.0,118.0,601.0,SUB-DISTRICT,Pali
8.0,118.0,602.0,SUB-DISTRICT,Marwar Junction
8.0,118.0,603.0,SUB-DISTRICT,Desuri
8.0,118.0,604.0,SUB-DISTRICT,Sumerpur
8.0,118.0,605.0,SUB-DISTRICT,Bali
8.0,119.0,0.0,DISTRICT,Ajmer
8.0,119.0,606.0,SUB-DISTRICT,Kishangarh
8.0,119.0,607.0,SUB-DISTRICT,Ajmer
8.0,119.0,608.0,SUB-DISTRICT,Peesangan
8.0,119.0,609.0,SUB-DISTRICT,Beawar
8.0,119.0,610.0,SUB-DISTRICT,Masuda
8.0,119.0,611.0,SUB-DISTRICT,Nasirabad
8.0,119.0,612.0,SUB-DISTRICT,Bhinay
8.0,119.0,613.0,SUB-DISTRICT,Sarwar
8.0,119.0,614.0,SUB-DISTRICT,Kekri
8.0,120.0,0.0,DISTRICT,Tonk
8.0,120.0,615.0,SUB-DISTRICT,Malpura
8.0,120.0,616.0,SUB-DISTRICT,Peeplu
8.0,120.0,617.0,SUB-DISTRICT,Niwai
8.0,120.0,618.0,SUB-DISTRICT,Tonk
8.0,120.0,619.0,SUB-DISTRICT,Todaraisingh
8.0,120.0,620.0,SUB-DISTRICT,Deoli
8.0,120.0,621.0,SUB-DISTRICT,Uniara
8.0,121.0,0.0,DISTRICT,Bundi
8.0,121.0,622.0,SUB-DISTRICT,Hindoli
8.0,121.0,623.0,SUB-DISTRICT,Nainwa
8.0,121.0,624.0,SUB-DISTRICT,Indragarh
8.0,121.0,625.0,SUB-DISTRICT,Keshoraipatan
8.0,121.0,626.0,SUB-DISTRICT,Bundi
8.0,122.0,0.0,DISTRICT,Bhilwara
8.0,122.0,627.0,SUB-DISTRICT,Asind
8.0,122.0,628.0,SUB-DISTRICT,Hurda
8.0,122.0,629.0,SUB-DISTRICT,Shahpura
8.0,122.0,630.0,SUB-DISTRICT,Banera  
8.0,122.0,631.0,SUB-DISTRICT,Mandal  
8.0,122.0,632.0,SUB-DISTRICT,Raipur
8.0,122.0,633.0,SUB-DISTRICT,Sahara
8.0,122.0,634.0,SUB-DISTRICT,Bhilwara
8.0,122.0,635.0,SUB-DISTRICT,Kotri
8.0,122.0,636.0,SUB-DISTRICT,Jahazpur
8.0,122.0,637.0,SUB-DISTRICT,Mandalgarh
8.0,122.0,638.0,SUB-DISTRICT,Beejoliya
8.0,123.0,0.0,DISTRICT,Rajsamand
8.0,123.0,639.0,SUB-DISTRICT,Bhim
8.0,123.0,640.0,SUB-DISTRICT,Deogarh
8.0,123.0,641.0,SUB-DISTRICT,Amet
8.0,123.0,642.0,SUB-DISTRICT,Kumbhalgarh
8.0,123.0,643.0,SUB-DISTRICT,Rajsamand
8.0,123.0,644.0,SUB-DISTRICT,Railmagra
8.0,123.0,645.0,SUB-DISTRICT,Nathdwara
8.0,124.0,0.0,DISTRICT,Dungarpur
8.0,124.0,646.0,SUB-DISTRICT,Dungarpur
8.0,124.0,647.0,SUB-DISTRICT,Aspur
8.0,124.0,648.0,SUB-DISTRICT,Sagwara
8.0,124.0,649.0,SUB-DISTRICT,Simalwara
8.0,125.0,0.0,DISTRICT,Banswara
8.0,125.0,650.0,SUB-DISTRICT,Ghatol
8.0,125.0,651.0,SUB-DISTRICT,Garhi  
8.0,125.0,652.0,SUB-DISTRICT,Banswara
8.0,125.0,653.0,SUB-DISTRICT,Bagidora
8.0,125.0,654.0,SUB-DISTRICT,Kushalgarh
8.0,126.0,0.0,DISTRICT,Chittaurgarh
8.0,126.0,655.0,SUB-DISTRICT,Rashmi
8.0,126.0,656.0,SUB-DISTRICT,Gangrar
8.0,126.0,657.0,SUB-DISTRICT,Begun
8.0,126.0,658.0,SUB-DISTRICT,Rawatbhata
8.0,126.0,659.0,SUB-DISTRICT,Chittaurgarh
8.0,126.0,660.0,SUB-DISTRICT,Kapasan
8.0,126.0,661.0,SUB-DISTRICT,Dungla
8.0,126.0,662.0,SUB-DISTRICT,Bhadesar
8.0,126.0,663.0,SUB-DISTRICT,Nimbahera
8.0,126.0,664.0,SUB-DISTRICT,Bari Sadri
8.0,127.0,0.0,DISTRICT,Kota
8.0,127.0,665.0,SUB-DISTRICT,Pipalda
8.0,127.0,666.0,SUB-DISTRICT,Digod
8.0,127.0,667.0,SUB-DISTRICT,Ladpura
8.0,127.0,668.0,SUB-DISTRICT,Ramganj Mandi
8.0,127.0,669.0,SUB-DISTRICT,Sangod
8.0,128.0,0.0,DISTRICT,Baran
8.0,128.0,670.0,SUB-DISTRICT,Mangrol
8.0,128.0,671.0,SUB-DISTRICT,Antah
8.0,128.0,672.0,SUB-DISTRICT,Baran
8.0,128.0,673.0,SUB-DISTRICT,Atru
8.0,128.0,674.0,SUB-DISTRICT,Kishanganj
8.0,128.0,675.0,SUB-DISTRICT,Shahbad
8.0,128.0,676.0,SUB-DISTRICT,Chhabra
8.0,128.0,677.0,SUB-DISTRICT,Chhipabarod
8.0,129.0,0.0,DISTRICT,Jhalawar
8.0,129.0,678.0,SUB-DISTRICT,Khanpur
8.0,129.0,679.0,SUB-DISTRICT,Jhalrapatan
8.0,129.0,680.0,SUB-DISTRICT,Aklera
8.0,129.0,681.0,SUB-DISTRICT,Manohar Thana
8.0,129.0,682.0,SUB-DISTRICT,Pachpahar
8.0,129.0,683.0,SUB-DISTRICT,Pirawa
8.0,129.0,684.0,SUB-DISTRICT,Gangdhar
8.0,130.0,0.0,DISTRICT,Udaipur
8.0,130.0,685.0,SUB-DISTRICT,Mavli
8.0,130.0,686.0,SUB-DISTRICT,Gogunda
8.0,130.0,687.0,SUB-DISTRICT,Kotra
8.0,130.0,688.0,SUB-DISTRICT,Jhadol
8.0,130.0,689.0,SUB-DISTRICT,Girwa
8.0,130.0,690.0,SUB-DISTRICT,Vallabhnagar
8.0,130.0,691.0,SUB-DISTRICT,Lasadiya
8.0,130.0,692.0,SUB-DISTRICT,Salumbar
8.0,130.0,693.0,SUB-DISTRICT,Sarada
8.0,130.0,694.0,SUB-DISTRICT,Rishabhdeo
8.0,130.0,695.0,SUB-DISTRICT,Kherwara
8.0,131.0,0.0,DISTRICT,Pratapgarh
8.0,131.0,696.0,SUB-DISTRICT,Dhariawad
8.0,131.0,697.0,SUB-DISTRICT,Peepalkhoont
8.0,131.0,698.0,SUB-DISTRICT,Chhoti Sadri
8.0,131.0,699.0,SUB-DISTRICT,Pratapgarh
8.0,131.0,700.0,SUB-DISTRICT,Arnod
9.0,0.0,0.0,STATE,UTTAR PRADESH
9.0,132.0,0.0,DISTRICT,Saharanpur
9.0,132.0,701.0,SUB-DISTRICT,Behat
9.0,132.0,702.0,SUB-DISTRICT,Saharanpur
9.0,132.0,703.0,SUB-DISTRICT,Nakur
9.0,132.0,704.0,SUB-DISTRICT,Deoband
9.0,132.0,705.0,SUB-DISTRICT,Rampur Maniharan
9.0,133.0,0.0,DISTRICT,Muzaffarnagar
9.0,133.0,706.0,SUB-DISTRICT,Kairana
9.0,133.0,707.0,SUB-DISTRICT,Shamli
9.0,133.0,708.0,SUB-DISTRICT,Muzaffarnagar
9.0,133.0,709.0,SUB-DISTRICT,Budhana
9.0,133.0,710.0,SUB-DISTRICT,Khatauli
9.0,133.0,711.0,SUB-DISTRICT,Jansath
9.0,134.0,0.0,DISTRICT,Bijnor
9.0,134.0,712.0,SUB-DISTRICT,Najibabad
9.0,134.0,713.0,SUB-DISTRICT,Bijnor
9.0,134.0,714.0,SUB-DISTRICT,Nagina
9.0,134.0,715.0,SUB-DISTRICT,Dhampur
9.0,134.0,716.0,SUB-DISTRICT,Chandpur
9.0,135.0,0.0,DISTRICT,Moradabad
9.0,135.0,717.0,SUB-DISTRICT,Thakurdwara
9.0,135.0,718.0,SUB-DISTRICT,Kanth
9.0,135.0,719.0,SUB-DISTRICT,Moradabad
9.0,135.0,720.0,SUB-DISTRICT,Bilari
9.0,135.0,721.0,SUB-DISTRICT,Sambhal
9.0,135.0,722.0,SUB-DISTRICT,Chandausi
9.0,136.0,0.0,DISTRICT,Rampur
9.0,136.0,723.0,SUB-DISTRICT,Suar
9.0,136.0,724.0,SUB-DISTRICT,Tanda
9.0,136.0,725.0,SUB-DISTRICT,Bilaspur
9.0,136.0,726.0,SUB-DISTRICT,Rampur
9.0,136.0,727.0,SUB-DISTRICT,Shahabad 
9.0,136.0,728.0,SUB-DISTRICT,Milak 
9.0,137.0,0.0,DISTRICT,Jyotiba Phule Nagar
9.0,137.0,729.0,SUB-DISTRICT,Dhanaura
9.0,137.0,730.0,SUB-DISTRICT,Amroha
9.0,137.0,731.0,SUB-DISTRICT,Hasanpur
9.0,138.0,0.0,DISTRICT,Meerut
9.0,138.0,732.0,SUB-DISTRICT,Sardhana
9.0,138.0,733.0,SUB-DISTRICT,Mawana
9.0,138.0,734.0,SUB-DISTRICT,Meerut
9.0,139.0,0.0,DISTRICT,Baghpat
9.0,139.0,735.0,SUB-DISTRICT,Baraut
9.0,139.0,736.0,SUB-DISTRICT,Baghpat
9.0,139.0,737.0,SUB-DISTRICT,Khekada
9.0,140.0,0.0,DISTRICT,Ghaziabad
9.0,140.0,738.0,SUB-DISTRICT,Modinagar
9.0,140.0,739.0,SUB-DISTRICT,Ghaziabad
9.0,140.0,740.0,SUB-DISTRICT,Hapur
9.0,140.0,741.0,SUB-DISTRICT,Garhmukteshwar
9.0,141.0,0.0,DISTRICT,Gautam Buddha Nagar
9.0,141.0,742.0,SUB-DISTRICT,Dadri
9.0,141.0,743.0,SUB-DISTRICT,Gautam Buddha Nagar
9.0,141.0,744.0,SUB-DISTRICT,Jewar
9.0,142.0,0.0,DISTRICT,Bulandshahr 
9.0,142.0,745.0,SUB-DISTRICT,Sikandrabad
9.0,142.0,746.0,SUB-DISTRICT,Bulandshahr
9.0,142.0,747.0,SUB-DISTRICT,Siana
9.0,142.0,748.0,SUB-DISTRICT,Anupshahr
9.0,142.0,749.0,SUB-DISTRICT,Debai
9.0,142.0,750.0,SUB-DISTRICT,Shikarpur
9.0,142.0,751.0,SUB-DISTRICT,Khurja 
9.0,143.0,0.0,DISTRICT,Aligarh
9.0,143.0,752.0,SUB-DISTRICT,Khair
9.0,143.0,753.0,SUB-DISTRICT,Gabhana
9.0,143.0,754.0,SUB-DISTRICT,Atrauli
9.0,143.0,755.0,SUB-DISTRICT,Koil
9.0,143.0,756.0,SUB-DISTRICT,Iglas
9.0,144.0,0.0,DISTRICT,Mahamaya Nagar
9.0,144.0,757.0,SUB-DISTRICT,Sasni
9.0,144.0,758.0,SUB-DISTRICT,Sikandra Rao 
9.0,144.0,759.0,SUB-DISTRICT,Hathras
9.0,144.0,760.0,SUB-DISTRICT,Sadabad
9.0,145.0,0.0,DISTRICT,Mathura
9.0,145.0,761.0,SUB-DISTRICT,Chhata
9.0,145.0,762.0,SUB-DISTRICT,Mat
9.0,145.0,763.0,SUB-DISTRICT,Mahavan
9.0,145.0,764.0,SUB-DISTRICT,Mathura
9.0,146.0,0.0,DISTRICT,Agra
9.0,146.0,765.0,SUB-DISTRICT,Etmadpur
9.0,146.0,766.0,SUB-DISTRICT,Agra
9.0,146.0,767.0,SUB-DISTRICT,Kiraoli
9.0,146.0,768.0,SUB-DISTRICT,Kheragarh
9.0,146.0,769.0,SUB-DISTRICT,Fatehabad
9.0,146.0,770.0,SUB-DISTRICT,Bah
9.0,147.0,0.0,DISTRICT,Firozabad
9.0,147.0,771.0,SUB-DISTRICT,Tundla
9.0,147.0,772.0,SUB-DISTRICT,Firozabad
9.0,147.0,773.0,SUB-DISTRICT,Jasrana 
9.0,147.0,774.0,SUB-DISTRICT,Shikohabad 
9.0,148.0,0.0,DISTRICT,Mainpuri
9.0,148.0,775.0,SUB-DISTRICT,Mainpuri
9.0,148.0,776.0,SUB-DISTRICT,Karhal
9.0,148.0,777.0,SUB-DISTRICT,Bhogaon 
9.0,149.0,0.0,DISTRICT,Budaun
9.0,149.0,778.0,SUB-DISTRICT,Gunnaur 
9.0,149.0,779.0,SUB-DISTRICT,Bisauli 
9.0,149.0,780.0,SUB-DISTRICT,Bilsi
9.0,149.0,781.0,SUB-DISTRICT,Sahaswan
9.0,149.0,782.0,SUB-DISTRICT,Budaun
9.0,149.0,783.0,SUB-DISTRICT,Dataganj
9.0,150.0,0.0,DISTRICT,Bareilly
9.0,150.0,784.0,SUB-DISTRICT,Baheri
9.0,150.0,785.0,SUB-DISTRICT,Meerganj 
9.0,150.0,786.0,SUB-DISTRICT,Aonla 
9.0,150.0,787.0,SUB-DISTRICT,Bareilly 
9.0,150.0,788.0,SUB-DISTRICT,Nawabganj 
9.0,150.0,789.0,SUB-DISTRICT,Faridpur 
9.0,151.0,0.0,DISTRICT,Pilibhit
9.0,151.0,790.0,SUB-DISTRICT,Pilibhit 
9.0,151.0,791.0,SUB-DISTRICT,Bisalpur
9.0,151.0,792.0,SUB-DISTRICT,Puranpur
9.0,152.0,0.0,DISTRICT,Shahjahanpur
9.0,152.0,793.0,SUB-DISTRICT,Powayan
9.0,152.0,794.0,SUB-DISTRICT,Tilhar
9.0,152.0,795.0,SUB-DISTRICT,Shahjahanpur
9.0,152.0,796.0,SUB-DISTRICT,Jalalabad
9.0,153.0,0.0,DISTRICT,Kheri
9.0,153.0,797.0,SUB-DISTRICT,Nighasan
9.0,153.0,798.0,SUB-DISTRICT,Palia
9.0,153.0,799.0,SUB-DISTRICT,Gola Gokaran Nath
9.0,153.0,800.0,SUB-DISTRICT,Mohammdi
9.0,153.0,801.0,SUB-DISTRICT,Lakhimpur
9.0,153.0,802.0,SUB-DISTRICT,Dhaurahara
9.0,154.0,0.0,DISTRICT,Sitapur
9.0,154.0,803.0,SUB-DISTRICT,Misrikh
9.0,154.0,804.0,SUB-DISTRICT,Sitapur
9.0,154.0,805.0,SUB-DISTRICT,Laharpur 
9.0,154.0,806.0,SUB-DISTRICT,Biswan
9.0,154.0,807.0,SUB-DISTRICT,Mahmudabad
9.0,154.0,808.0,SUB-DISTRICT,Sidhauli
9.0,155.0,0.0,DISTRICT,Hardoi
